18.102,4.279,0.07371167645140253,0.08355941399891487,-0.1025641025641026,0.7894736842105263,-1.777899999999999,0.02624382019534377,11.18,15.104,24.84,25.0,4.49
13.86,4.635,0.1033138401559455,0.08029978586723763,-0.1592356687898089,0.6794871794871795,-2.2026,0.01767085866086858,11.75,15.41,25.41,28.3,4.7
11.721,4.746,0.06708860759493662,0.07207207207207222,-0.07643312101910828,0.8378378378378378,-2.2287,0.014735228352136,12.188,16.058,24.75,20.6,5.2
11.961,5.709,0.05385097056981847,0.03560371517027883,0.08227848101265822,1.213114754098361,-2.7409,0.01124606732844491,11.74,15.544,23.74,23.4,5.63
12.538,5.972,0.1138318994043681,-0.0005010020040079333,0.05063291139240506,1.142857142857143,-2.4329,0.01496465132581998,11.695,15.497,22.91,24.4,5.91
13.143,5.811,0.1397205588822357,0.03506962351727694,-0.02547770700636943,0.9298245614035088,-3.052099999999999,0.00684859553056083,11.733,15.635,21.9,13.3,5.99
14.353,5.821,0.1147021546261089,0.007010515773660409,0.0,1.0,-2.5801,0.02616499278485925,11.211,13.127,21.04,15.8,6.01
9.376,5.871,0.1340140395660499,-0.02141434262948205,-0.1635220125786163,0.6486486486486487,-2.75395,0.02157756738879235,11.309,12.792,21.3,10.4,6.3
9.338,5.865,0.1217665615141956,-0.02570439940682157,-0.09937888198757763,0.7866666666666666,-2.518849999999999,0.02380925746560725,11.377,12.995,21.18,6.6,6.51
7.876,5.657,0.1231929604022628,-0.01743896362730446,-0.08641975308641975,0.8082191780821918,-2.200899999999999,0.01824434560506681,10.763,12.261,21.45,0.2,6.55
5.257,5.801,0.09260410192666257,-0.03600000000000003,-0.1728395061728395,0.631578947368421,-2.177100000000001,0.01777434517278899,10.844,12.175,21.64,7.7,6.71
5.556,5.557,0.0689024390243902,-0.03487792725460892,-0.2085889570552147,0.5853658536585366,-2.336100000000002,0.02155769989755341,10.19,11.596,21.8,8.6,6.87
3.155,5.301,0.03235470341521873,-0.06315266036797629,-0.2176470588235294,0.5842696629213483,-1.992100000000001,0.02952040672736972,9.37,10.402,21.77,1.3,7.23
3.416,5.385,0.04216152019002362,-0.01882951653944032,-0.1345029239766082,0.7261904761904762,-2.0001,0.03030896247918455,9.301,10.413,22.04,-1.7,7.31
1.12,5.554,0.02556480380499404,-0.030441400304414,-0.2865497076023392,0.4787234042553192,-2.039100000000001,0.02683652605469539,9.629,10.719,22.0,-5.3,6.97
1.216,5.35,-0.009970674486803555,-0.04462474645030434,-0.2254335260115607,0.5760869565217391,-1.978100000000001,0.02681119933940593,9.48,10.653,21.82,-12.3,6.64
1.963,4.862,-0.03920421299005272,-0.06068464730290457,-0.2294117647058823,0.5806451612903226,-2.0631,0.01958330215102797,10.376,11.635,21.65,-16.3,6.5
0.376,4.864,-0.06712564543889854,-0.06969540526587503,-0.1807228915662651,0.6296296296296297,-2.1921,0.0160187647574648,10.866,12.162,21.31,-9.3,6.22
10.875,5.249,-0.1181917211328977,-0.0414012738853502,-0.1547619047619048,0.675,-2.199100000000001,0.02344628210411945,11.478,13.057,21.3,-9.0,5.84
11.604,8.889,-0.09659408151870452,-0.06120331950207458,-0.1676646706586826,0.6705882352941176,-2.051100000000002,0.01679451484697481,12.115,14.011,21.3,-6.3,5.24
9.977,9.256,-0.1139169472502807,-0.08110936682365255,-0.1575757575757576,0.6829268292682927,-0.1993100000000005,0.03810475787912226,11.654,13.454,21.51,-11.2,5.1
7.196,9.103,-0.1350750416898277,-0.08704883227176219,-0.2727272727272727,0.5,0.2345299999999995,0.03795876475738191,10.799,12.364,21.89,-12.4,4.99
