88.438,5.163,5.061422569897147,0.2056707078607745,0.04419889502762431,1.417391304347826,5.09,0.06454492557073283,13.262,28.066,8.57,39.1,-0.9
86.365,3.349,3.551183522901937,0.1710732691015013,0.008100810081008101,1.031690140845071,4.866,0.06394645470763155,13.436,28.437,8.72,39.9,-0.6
90.965,3.165,2.738143006179279,0.1377499640339521,0.03291814946619217,1.172897196261682,4.762000000000001,0.06520625769130615,12.928,28.115,8.8,38.7,0.2
92.645,3.33,2.104929754139488,0.1157153755461542,0.02844444444444445,1.077481840193705,4.704000000000001,0.05990772968693586,13.605,29.87,8.9,39.9,0.1
95.194,3.473,1.804716399506782,0.1173333781919728,0.02918069584736251,1.183098591549296,4.564,0.05985222116584965,13.593,30.764,9.04,43.4,0.0
97.2,6.274,1.226275303643725,0.1205789129450436,0.06688963210702341,1.566037735849057,4.431,0.05837731642684334,13.907,31.755,9.14,46.6,-0.6
97.658,6.271,1.021173835439051,0.1177624963508384,0.08856502242152467,1.622047244094488,4.488,0.05797552113883686,13.882,32.384,9.39,44.9,-0.5
99.688,6.006,1.07911916923181,0.1285077702001245,-0.09090909090909091,0.5345911949685535,4.733,0.06456668627568,12.033,28.799,9.68,26.2,-0.5
89.582,3.222,0.8141784037558686,0.004694316242018104,-0.2707317073170732,0.3272727272727273,4.649,0.06497708032214253,13.115,28.113,9.47,37.3,-0.4
24.635,6.195,0.3976100834833851,-0.01033411033411025,-0.2320574162679426,0.5477855477855478,4.961,0.06606895130226043,12.863,16.551,9.17,43.3,-0.4
22.897,6.139,0.3412358913570068,-0.02459814905017044,-0.08032596041909197,0.7940298507462686,5.124000000000001,0.06521731035643787,12.958,16.766,9.35,48.9,-0.4
22.995,6.226,0.2768905137579374,-0.02312216585103044,0.04157043879907621,1.144578313253012,5.16,0.06408152164444679,13.27,17.506,9.43,49.9,0.2
20.544,6.042,0.2132959605777707,-0.0540344462339849,0.05568445475638051,1.167832167832168,6.065,0.0716149108491645,11.51,15.161,9.54,48.3,0.2
19.143,5.982,0.1555546018325789,-0.08398318637926883,-0.08488372093023255,0.7517006802721088,6.029,0.07088808689009996,11.565,15.235,9.53,44.7,0.0
16.471,5.837,0.1072446072446072,0.01766695508534588,-0.1753171856978086,0.5632183908045977,5.637000000000001,0.07044121917373461,11.559,15.058,9.41,43.0,-0.2
10.278,5.778,0.003038061754814914,-0.005103242521786955,-0.173054587688734,0.6265664160401002,5.905,0.0718220677192045,11.329,14.632,9.45,43.3,-0.5
5.882,5.837,-0.06386631357866857,-0.02156679151061169,-0.132404181184669,0.4887892376681615,5.664,0.07192799683023889,11.551,14.761,9.4,43.5,-0.2
0.827,5.579,-0.1367924528301886,-0.0344547599350431,-0.08051341890315053,0.5576923076923077,5.463,0.06995085882248715,12.017,15.357,9.36,47.2,0.1
